transaction_id,user_id,product_id,store,event_type,event_date,amount_tracked,related_transaction_id
p_0000236,u_000122,monthly_pro,stripe,trial_convert,2024-02-04,19.99,t_0000235
ch_0000236,u_000122,monthly_pro,stripe,churn,2024-03-04,0.0,p_0000236
t_0000237,u_000123,monthly_pro,stripe,trial_start,2024-03-15,0.0,
c_0000237,u_000123,monthly_pro,stripe,trial_cancel,2024-03-22,0.0,t_0000237
t_0000238,u_000124,monthly_pro,app_store,trial_start,2024-07-19,0.0,
c_0000238,u_000124,monthly_pro,app_store,trial_cancel,2024-07-26,0.0,t_0000238
t_0000239,u_000125,monthly_basic,play_store,trial_start,2024-09-07,0.0,
p_0000240,u_000125,monthly_basic,play_store,trial_convert,2024-09-14,9.99,t_0000239
p_0000241,u_000125,monthly_basic,play_store,renewal,2024-10-14,9.99,
p_0000242,u_000125,monthly_basic,play_store,renewal,2024-11-13,9.99,
p_0000243,u_000125,monthly_basic,play_store,renewal,2024-12-13,9.99,
p_0000244,u_000125,monthly_basic,play_store,renewal,2025-01-12,9.99,
p_0000245,u_000125,monthly_basic,play_store,renewal,2025-02-11,9.99,
ch_0000245,u_000125,monthly_basic,play_store,churn,2025-03-12,0.0,p_0000245
t_0000246,u_000126,monthly_pro,stripe,trial_start,2025-03-13,0.0,
c_0000246,u_000126,monthly_pro,stripe,trial_cancel,2025-03-20,0.0,t_0000246
t_0000247,u_000127,annual_pro,app_store,trial_start,2025-04-22,0.0,
c_0000247,u_000127,annual_pro,app_store,trial_cancel,2025-04-29,0.0,t_0000247
t_0000248,u_000128,monthly_basic,play_store,trial_start,2025-04-14,0.0,
p_0000249,u_000128,monthly_basic,play_store,trial_convert,2025-04-21,9.99,t_0000248
p_0000250,u_000128,monthly_basic,play_store,renewal,2025-05-21,9.99,
r_0000250,u_000128,monthly_basic,play_store,refund,2025-06-04,-9.99,p_0000250
t_0000251,u_000129,annual_pro,stripe,trial_start,2025-07-28,0.0,
p_0000252,u_000129,annual_pro,stripe,trial_convert,2025-08-04,179.99,t_0000251
t_0000253,u_000130,monthly_pro,stripe,trial_start,2025-09-19,0.0,
c_0000253,u_000130,monthly_pro,stripe,trial_cancel,2025-09-26,0.0,t_0000253
t_0000254,u_000131,monthly_basic,app_store,trial_start,2025-07-16,0.0,
c_0000254,u_000131,monthly_basic,app_store,trial_cancel,2025-07-23,0.0,t_0000254
t_0000255,u_000132,monthly_pro,app_store,trial_start,2025-04-07,0.0,
c_0000255,u_000132,monthly_pro,app_store,trial_cancel,2025-04-14,0.0,t_0000255
t_0000256,u_000133,monthly_basic,app_store,trial_start,2025-06-18,0.0,
c_0000256,u_000133,monthly_basic,app_store,trial_cancel,2025-06-18,0.0,t_0000256
t_0000257,u_000134,monthly_basic,app_store,trial_start,2024-03-21,0.0,
p_0000258,u_000134,monthly_basic,app_store,trial_convert,2024-03-28,9.99,t_0000257
p_0000259,u_000134,monthly_basic,app_store,renewal,2024-04-27,9.99,
p_0000260,u_000134,monthly_basic,app_store,renewal,2024-05-27,9.99,
p_0000261,u_000134,monthly_basic,app_store,renewal,2024-06-26,9.99,
p_0000262,u_000134,monthly_basic,app_store,renewal,2024-07-26,9.99,
p_0000263,u_000134,monthly_basic,app_store,renewal,2024-08-25,9.99,
ch_0000263,u_000134,monthly_basic,app_store,churn,2024-09-23,0.0,p_0000263
t_0000264,u_000135,monthly_pro,app_store,trial_start,2024-11-23,0.0,
c_0000264,u_000135,monthly_pro,app_store,trial_cancel,2024-11-30,0.0,t_0000264
t_0000265,u_000136,monthly_basic,app_store,trial_start,2024-08-24,0.0,
c_0000265,u_000136,monthly_basic,app_store,trial_cancel,2024-08-31,0.0,t_0000265
t_0000266,u_000137,annual_pro,app_store,trial_start,2024-03-07,0.0,
c_0000266,u_000137,annual_pro,app_store,trial_cancel,2024-03-14,0.0,t_0000266
t_0000267,u_000138,annual_pro,stripe,trial_start,2025-03-01,0.0,
c_0000267,u_000138,annual_pro,stripe,trial_cancel,2025-03-08,0.0,t_0000267
t_0000268,u_000139,annual_pro,app_store,trial_start,2025-08-22,0.0,
c_0000268,u_000139,annual_pro,app_store,trial_cancel,2025-08-29,0.0,t_0000268
t_0000269,u_000140,monthly_basic,stripe,trial_start,2025-01-26,0.0,
c_0000269,u_000140,monthly_basic,stripe,trial_cancel,2025-02-02,0.0,t_0000269
t_0000270,u_000141,annual_basic,stripe,trial_start,2025-02-04,0.0,
c_0000270,u_000141,annual_basic,stripe,trial_cancel,2025-02-11,0.0,t_0000270
t_0000271,u_000142,monthly_basic,play_store,trial_start,2025-07-06,0.0,
c_0000271,u_000142,monthly_basic,play_store,trial_cancel,2025-07-13,0.0,t_0000271
t_0000272,u_000143,monthly_basic,app_store,trial_start,2024-08-14,0.0,
p_0000273,u_000143,monthly_basic,app_store,trial_convert,2024-08-21,9.99,t_0000272
p_0000274,u_000143,monthly_basic,app_store,renewal,2024-09-20,9.99,
p_0000275,u_000143,monthly_basic,app_store,renewal,2024-10-20,9.99,
p_0000276,u_000143,monthly_basic,app_store,renewal,2024-11-19,9.99,
p_0000277,u_000143,monthly_basic,app_store,renewal,2024-12-19,9.99,
p_0000278,u_000143,monthly_basic,app_store,renewal,2025-01-18,9.99,
r_0000278,u_000143,monthly_basic,app_store,refund,2025-02-05,-9.99,p_0000278
t_0000279,u_000144,annual_pro,play_store,trial_start,2024-01-30,0.0,
c_0000279,u_000144,annual_pro,play_store,trial_cancel,2024-02-06,0.0,t_0000279
t_0000280,u_000145,monthly_basic,stripe,trial_start,2024-06-18,0.0,
c_0000280,u_000145,monthly_basic,stripe,trial_cancel,2024-06-18,0.0,t_0000280
t_0000281,u_000146,monthly_basic,app_store,trial_start,2025-07-02,0.0,
c_0000281,u_000146,monthly_basic,app_store,trial_cancel,2025-07-09,0.0,t_0000281
t_0000282,u_000147,monthly_basic,play_store,trial_start,2025-11-09,0.0,
c_0000282,u_000147,monthly_basic,play_store,trial_cancel,2025-11-16,0.0,t_0000282
t_0000283,u_000148,annual_pro,app_store,trial_start,2025-04-19,0.0,
p_0000284,u_000148,annual_pro,app_store,trial_convert,2025-04-26,179.99,t_0000283
ch_0000284,u_000148,annual_pro,app_store,churn,2026-04-25,0.0,p_0000284
t_0000285,u_000149,annual_pro,app_store,trial_start,2024-08-04,0.0,
c_0000285,u_000149,annual_pro,app_store,trial_cancel,2024-08-11,0.0,t_0000285
t_0000286,u_000150,monthly_basic,stripe,trial_start,2024-10-11,0.0,
c_0000286,u_000150,monthly_basic,stripe,trial_cancel,2024-10-11,0.0,t_0000286
t_0000287,u_000151,monthly_pro,play_store,trial_start,2024-03-24,0.0,
p_0000288,u_000151,monthly_pro,play_store,trial_convert,2024-03-31,19.99,t_0000287
p_0000289,u_000151,monthly_pro,play_store,renewal,2024-04-30,19.99,
p_0000290,u_000151,monthly_pro,play_store,renewal,2024-05-30,19.99,
p_0000291,u_000151,monthly_pro,play_store,renewal,2024-06-29,19.99,
ch_0000291,u_000151,monthly_pro,play_store,churn,2024-07-28,0.0,p_0000291
t_0000292,u_000152,annual_basic,app_store,trial_start,2024-12-24,0.0,
p_0000293,u_000152,annual_basic,app_store,trial_convert,2024-12-31,89.99,t_0000292
p_0000294,u_000152,annual_basic,app_store,renewal,2025-12-31,89.99,
t_0000295,u_000153,annual_basic,app_store,trial_start,2024-02-02,0.0,
p_0000296,u_000153,annual_basic,app_store,trial_convert,2024-02-09,89.99,t_0000295
p_0000297,u_000153,annual_basic,app_store,renewal,2025-02-08,89.99,
t_0000298,u_000154,monthly_pro,app_store,trial_start,2025-09-28,0.0,
p_0000299,u_000154,monthly_pro,app_store,trial_convert,2025-10-05,19.99,t_0000298
p_0000300,u_000154,monthly_pro,app_store,renewal,2025-11-04,19.99,
p_0000301,u_000154,monthly_pro,app_store,renewal,2025-12-04,19.99,
t_0000302,u_000155,monthly_pro,play_store,trial_start,2025-08-02,0.0,
c_0000302,u_000155,monthly_pro,play_store,trial_cancel,2025-08-09,0.0,t_0000302
t_0000303,u_000156,annual_basic,play_store,trial_start,2025-01-12,0.0,
c_0000303,u_000156,annual_basic,play_store,trial_cancel,2025-01-19,0.0,t_0000303
t_0000304,u_000157,monthly_pro,app_store,trial_start,2024-06-16,0.0,
p_0000305,u_000157,monthly_pro,app_store,trial_convert,2024-06-23,19.99,t_0000304
ch_0000305,u_000157,monthly_pro,app_store,churn,2024-07-22,0.0,p_0000305
t_0000306,u_000158,monthly_basic,stripe,trial_start,2024-11-15,0.0,
c_0000306,u_000158,monthly_basic,stripe,trial_cancel,2024-11-22,0.0,t_0000306
t_0000307,u_000159,annual_basic,app_store,trial_start,2025-02-10,0.0,
c_0000307,u_000159,annual_basic,app_store,trial_cancel,2025-02-17,0.0,t_0000307
t_0000308,u_000160,annual_pro,app_store,trial_start,2025-12-08,0.0,
c_0000308,u_000160,annual_pro,app_store,trial_cancel,2025-12-15,0.0,t_0000308
t_0000309,u_000161,monthly_basic,app_store,trial_start,2025-12-03,0.0,
c_0000309,u_000161,monthly_basic,app_store,trial_cancel,2025-12-03,0.0,t_0000309
t_0000310,u_000162,annual_pro,app_store,trial_start,2024-02-13,0.0,
c_0000310,u_000162,annual_pro,app_store,trial_cancel,2024-02-20,0.0,t_0000310
t_0000311,u_000163,monthly_pro,app_store,trial_start,2024-03-11,0.0,
p_0000312,u_000163,monthly_pro,app_store,trial_convert,2024-03-18,19.99,t_0000311
p_0000313,u_000163,monthly_pro,app_store,renewal,2024-04-17,19.99,
p_0000314,u_000163,monthly_pro,app_store,renewal,2024-05-17,19.99,
p_0000315,u_000163,monthly_pro,app_store,renewal,2024-06-16,19.99,
p_0000316,u_000163,monthly_pro,app_store,renewal,2024-07-16,19.99,
ch_0000316,u_000163,monthly_pro,app_store,churn,2024-08-14,0.0,p_0000316
t_0000317,u_000164,annual_pro,stripe,trial_start,2025-05-16,0.0,
c_0000317,u_000164,annual_pro,stripe,trial_cancel,2025-05-23,0.0,t_0000317
t_0000318,u_000165,annual_pro,play_store,trial_start,2024-06-05,0.0,
c_0000318,u_000165,annual_pro,play_store,trial_cancel,2024-06-12,0.0,t_0000318
t_0000319,u_000166,monthly_pro,play_store,trial_start,2025-09-22,0.0,
c_0000319,u_000166,monthly_pro,play_store,trial_cancel,2025-09-29,0.0,t_0000319
t_0000320,u_000167,annual_basic,play_store,trial_start,2025-04-22,0.0,
p_0000321,u_000167,annual_basic,play_store,trial_convert,2025-04-29,89.99,t_0000320
t_0000322,u_000168,monthly_pro,stripe,trial_start,2024-11-26,0.0,
c_0000322,u_000168,monthly_pro,stripe,trial_cancel,2024-12-03,0.0,t_0000322
t_0000323,u_000169,monthly_pro,app_store,trial_start,2024-10-14,0.0,
c_0000323,u_000169,monthly_pro,app_store,trial_cancel,2024-10-14,0.0,t_0000323
t_0000324,u_000170,monthly_basic,app_store,trial_start,2025-08-07,0.0,
c_0000324,u_000170,monthly_basic,app_store,trial_cancel,2025-08-14,0.0,t_0000324
t_0000325,u_000171,annual_basic,app_store,trial_start,2025-05-23,0.0,
c_0000325,u_000171,annual_basic,app_store,trial_cancel,2025-05-30,0.0,t_0000325
t_0000326,u_000172,monthly_pro,app_store,trial_start,2024-12-29,0.0,
p_0000327,u_000172,monthly_pro,app_store,trial_convert,2025-01-05,19.99,t_0000326
p_0000328,u_000172,monthly_pro,app_store,renewal,2025-02-04,19.99,
p_0000329,u_000172,monthly_pro,app_store,renewal,2025-03-06,19.99,
p_0000330,u_000172,monthly_pro,app_store,renewal,2025-04-05,19.99,
p_0000331,u_000172,monthly_pro,app_store,renewal,2025-05-05,19.99,
p_0000332,u_000172,monthly_pro,app_store,renewal,2025-06-04,19.99,
p_0000333,u_000172,monthly_pro,app_store,renewal,2025-07-04,19.99,
ch_0000333,u_000172,monthly_pro,app_store,churn,2025-08-02,0.0,p_0000333
t_0000334,u_000173,annual_pro,play_store,trial_start,2024-10-10,0.0,
c_0000334,u_000173,annual_pro,play_store,trial_cancel,2024-10-17,0.0,t_0000334
t_0000335,u_000174,monthly_basic,app_store,trial_start,2024-03-29,0.0,
c_0000335,u_000174,monthly_basic,app_store,trial_cancel,2024-03-29,0.0,t_0000335
t_0000336,u_000175,monthly_basic,play_store,trial_start,2024-09-04,0.0,
c_0000336,u_000175,monthly_basic,play_store,trial_cancel,2024-09-04,0.0,t_0000336
t_0000337,u_000176,monthly_pro,app_store,trial_start,2025-04-03,0.0,
c_0000337,u_000176,monthly_pro,app_store,trial_cancel,2025-04-03,0.0,t_0000337
t_0000338,u_000177,monthly_basic,app_store,trial_start,2025-02-19,0.0,
p_0000339,u_000177,monthly_basic,app_store,trial_convert,2025-02-26,9.99,t_0000338
p_0000340,u_000177,monthly_basic,app_store,renewal,2025-03-28,9.99,
p_0000341,u_000177,monthly_basic,app_store,renewal,2025-04-27,9.99,
p_0000342,u_000177,monthly_basic,app_store,renewal,2025-05-27,9.99,
p_0000343,u_000177,monthly_basic,app_store,renewal,2025-06-26,9.99,
p_0000344,u_000177,monthly_basic,app_store,renewal,2025-07-26,9.99,
p_0000345,u_000177,monthly_basic,app_store,renewal,2025-08-25,9.99,
p_0000346,u_000177,monthly_basic,app_store,renewal,2025-09-24,9.99,
p_0000347,u_000177,monthly_basic,app_store,renewal,2025-10-24,9.99,
p_0000348,u_000177,monthly_basic,app_store,renewal,2025-11-23,9.99,
p_0000349,u_000177,monthly_basic,app_store,renewal,2025-12-23,9.99,
t_0000350,u_000178,monthly_basic,play_store,trial_start,2025-01-14,0.0,
c_0000350,u_000178,monthly_basic,play_store,trial_cancel,2025-01-21,0.0,t_0000350
t_0000351,u_000179,annual_pro,play_store,trial_start,2025-07-18,0.0,
c_0000351,u_000179,annual_pro,play_store,trial_cancel,2025-07-25,0.0,t_0000351
t_0000352,u_000180,annual_pro,app_store,trial_start,2024-11-10,0.0,
p_0000353,u_000180,annual_pro,app_store,trial_convert,2024-11-17,179.99,t_0000352
p_0000354,u_000180,annual_pro,app_store,renewal,2025-11-17,179.99,
t_0000355,u_000181,monthly_basic,play_store,trial_start,2024-11-19,0.0,
c_0000355,u_000181,monthly_basic,play_store,trial_cancel,2024-11-26,0.0,t_0000355
t_0000356,u_000182,monthly_pro,play_store,trial_start,2024-07-17,0.0,
p_0000357,u_000182,monthly_pro,play_store,trial_convert,2024-07-24,19.99,t_0000356
p_0000358,u_000182,monthly_pro,play_store,renewal,2024-08-23,19.99,
p_0000359,u_000182,monthly_pro,play_store,renewal,2024-09-22,19.99,
p_0000360,u_000182,monthly_pro,play_store,renewal,2024-10-22,19.99,
p_0000361,u_000182,monthly_pro,play_store,renewal,2024-11-21,19.99,
p_0000362,u_000182,monthly_pro,play_store,renewal,2024-12-21,19.99,
p_0000363,u_000182,monthly_pro,play_store,renewal,2025-01-20,19.99,
p_0000364,u_000182,monthly_pro,play_store,renewal,2025-02-19,19.99,
p_0000365,u_000182,monthly_pro,play_store,renewal,2025-03-21,19.99,
p_0000366,u_000182,monthly_pro,play_store,renewal,2025-04-20,19.99,
p_0000367,u_000182,monthly_pro,play_store,renewal,2025-05-20,19.99,
p_0000368,u_000182,monthly_pro,play_store,renewal,2025-06-19,19.99,
ch_0000368,u_000182,monthly_pro,play_store,churn,2025-07-18,0.0,p_0000368
t_0000369,u_000183,annual_basic,stripe,trial_start,2025-06-23,0.0,
c_0000369,u_000183,annual_basic,stripe,trial_cancel,2025-06-30,0.0,t_0000369
t_0000370,u_000184,annual_basic,app_store,trial_start,2024-10-31,0.0,
p_0000371,u_000184,annual_basic,app_store,trial_convert,2024-11-07,89.99,t_0000370
p_0000372,u_000184,annual_basic,app_store,renewal,2025-11-07,89.99,
t_0000373,u_000185,monthly_basic,app_store,trial_start,2025-06-30,0.0,
c_0000373,u_000185,monthly_basic,app_store,trial_cancel,2025-07-07,0.0,t_0000373
t_0000374,u_000186,annual_basic,stripe,trial_start,2025-07-20,0.0,
c_0000374,u_000186,annual_basic,stripe,trial_cancel,2025-07-27,0.0,t_0000374
t_0000375,u_000187,annual_basic,play_store,trial_start,2024-04-16,0.0,
c_0000375,u_000187,annual_basic,play_store,trial_cancel,2024-04-16,0.0,t_0000375
t_0000376,u_000188,monthly_pro,app_store,trial_start,2025-05-06,0.0,
c_0000376,u_000188,monthly_pro,app_store,trial_cancel,2025-05-13,0.0,t_0000376
t_0000377,u_000189,annual_basic,play_store,trial_start,2024-09-17,0.0,
p_0000378,u_000189,annual_basic,play_store,trial_convert,2024-09-24,89.99,t_0000377
p_0000379,u_000189,annual_basic,play_store,renewal,2025-09-24,89.99,
t_0000380,u_000190,monthly_basic,play_store,trial_start,2025-02-15,0.0,
p_0000381,u_000190,monthly_basic,play_store,trial_convert,2025-02-22,9.99,t_0000380
p_0000382,u_000190,monthly_basic,play_store,renewal,2025-03-24,9.99,
p_0000383,u_000190,monthly_basic,play_store,renewal,2025-04-23,9.99,
p_0000384,u_000190,monthly_basic,play_store,renewal,2025-05-23,9.99,
p_0000385,u_000190,monthly_basic,play_store,renewal,2025-06-22,9.99,
p_0000386,u_000190,monthly_basic,play_store,renewal,2025-07-22,9.99,
p_0000387,u_000190,monthly_basic,play_store,renewal,2025-08-21,9.99,
p_0000388,u_000190,monthly_basic,play_store,renewal,2025-09-20,9.99,
ch_0000388,u_000190,monthly_basic,play_store,churn,2025-10-19,0.0,p_0000388
t_0000389,u_000191,annual_basic,play_store,trial_start,2024-06-06,0.0,
c_0000389,u_000191,annual_basic,play_store,trial_cancel,2024-06-06,0.0,t_0000389
t_0000390,u_000192,monthly_basic,app_store,trial_start,2024-03-30,0.0,
c_0000390,u_000192,monthly_basic,app_store,trial_cancel,2024-04-06,0.0,t_0000390
t_0000391,u_000193,monthly_pro,play_store,trial_start,2025-09-12,0.0,
c_0000391,u_000193,monthly_pro,play_store,trial_cancel,2025-09-19,0.0,t_0000391
t_0000392,u_000194,annual_basic,app_store,trial_start,2025-01-24,0.0,
p_0000393,u_000194,annual_basic,app_store,trial_convert,2025-01-31,89.99,t_0000392
t_0000394,u_000195,monthly_basic,play_store,trial_start,2025-03-15,0.0,
c_0000394,u_000195,monthly_basic,play_store,trial_cancel,2025-03-22,0.0,t_0000394
t_0000395,u_000196,annual_pro,app_store,trial_start,2024-04-11,0.0,
c_0000395,u_000196,annual_pro,app_store,trial_cancel,2024-04-11,0.0,t_0000395
t_0000396,u_000197,annual_pro,app_store,trial_start,2024-09-29,0.0,
c_0000396,u_000197,annual_pro,app_store,trial_cancel,2024-10-06,0.0,t_0000396
t_0000397,u_000198,monthly_pro,app_store,trial_start,2025-07-20,0.0,
c_0000397,u_000198,monthly_pro,app_store,trial_cancel,2025-07-27,0.0,t_0000397
t_0000398,u_000199,annual_pro,app_store,trial_start,2025-12-08,0.0,
c_0000398,u_000199,annual_pro,app_store,trial_cancel,2025-12-15,0.0,t_0000398
t_0000399,u_000200,monthly_pro,play_store,trial_start,2024-10-23,0.0,
c_0000399,u_000200,monthly_pro,play_store,trial_cancel,2024-10-30,0.0,t_0000399
t_0000400,u_000201,monthly_pro,stripe,trial_start,2024-03-15,0.0,
c_0000400,u_000201,monthly_pro,stripe,trial_cancel,2024-03-15,0.0,t_0000400
t_0000401,u_000202,annual_basic,app_store,trial_start,2025-11-08,0.0,
p_0000402,u_000202,annual_basic,app_store,trial_convert,2025-11-15,89.99,t_0000401
t_0000403,u_000203,monthly_pro,app_store,trial_start,2025-07-13,0.0,
p_0000404,u_000203,monthly_pro,app_store,trial_convert,2025-07-20,19.99,t_0000403
p_0000405,u_000203,monthly_pro,app_store,renewal,2025-08-19,19.99,
r_0000405,u_000203,monthly_pro,app_store,refund,2025-09-01,-19.99,p_0000405
t_0000406,u_000204,monthly_pro,app_store,trial_start,2024-05-25,0.0,
p_0000407,u_000204,monthly_pro,app_store,trial_convert,2024-06-01,19.99,t_0000406
p_0000408,u_000204,monthly_pro,app_store,renewal,2024-07-01,19.99,
p_0000409,u_000204,monthly_pro,app_store,renewal,2024-07-31,19.99,
p_0000410,u_000204,monthly_pro,app_store,renewal,2024-08-30,19.99,
p_0000411,u_000204,monthly_pro,app_store,renewal,2024-09-29,19.99,
p_0000412,u_000204,monthly_pro,app_store,renewal,2024-10-29,19.99,
p_0000413,u_000204,monthly_pro,app_store,renewal,2024-11-28,19.99,
r_0000413,u_000204,monthly_pro,app_store,refund,2024-12-11,-19.99,p_0000413
t_0000414,u_000205,monthly_pro,play_store,trial_start,2025-09-03,0.0,
c_0000414,u_000205,monthly_pro,play_store,trial_cancel,2025-09-10,0.0,t_0000414
t_0000415,u_000206,monthly_basic,play_store,trial_start,2025-03-26,0.0,
c_0000415,u_000206,monthly_basic,play_store,trial_cancel,2025-04-02,0.0,t_0000415
t_0000416,u_000207,monthly_basic,play_store,trial_start,2024-10-07,0.0,
c_0000416,u_000207,monthly_basic,play_store,trial_cancel,2024-10-14,0.0,t_0000416
t_0000417,u_000208,monthly_basic,app_store,trial_start,2025-09-04,0.0,
p_0000418,u_000208,monthly_basic,app_store,trial_convert,2025-09-11,9.99,t_0000417
p_0000419,u_000208,monthly_basic,app_store,renewal,2025-10-11,9.99,
p_0000420,u_000208,monthly_basic,app_store,renewal,2025-11-10,9.99,
p_0000421,u_000208,monthly_basic,app_store,renewal,2025-12-10,9.99,
t_0000422,u_000209,annual_pro,app_store,trial_start,2025-09-12,0.0,
p_0000423,u_000209,annual_pro,app_store,trial_convert,2025-09-19,179.99,t_0000422
t_0000424,u_000210,annual_basic,stripe,trial_start,2025-08-26,0.0,
c_0000424,u_000210,annual_basic,stripe,trial_cancel,2025-09-02,0.0,t_0000424
t_0000425,u_000211,monthly_pro,play_store,trial_start,2025-08-14,0.0,
c_0000425,u_000211,monthly_pro,play_store,trial_cancel,2025-08-21,0.0,t_0000425
t_0000426,u_000212,monthly_pro,stripe,trial_start,2025-06-16,0.0,
p_0000427,u_000212,monthly_pro,stripe,trial_convert,2025-06-23,19.99,t_0000426
p_0000428,u_000212,monthly_pro,stripe,renewal,2025-07-23,19.99,
p_0000429,u_000212,monthly_pro,stripe,renewal,2025-08-22,19.99,
p_0000430,u_000212,monthly_pro,stripe,renewal,2025-09-21,19.99,
p_0000431,u_000212,monthly_pro,stripe,renewal,2025-10-21,19.99,
p_0000432,u_000212,monthly_pro,stripe,renewal,2025-11-20,19.99,
p_0000433,u_000212,monthly_pro,stripe,renewal,2025-12-20,19.99,
t_0000434,u_000213,annual_basic,stripe,trial_start,2025-08-24,0.0,
p_0000435,u_000213,annual_basic,stripe,trial_convert,2025-08-31,89.99,t_0000434
t_0000436,u_000214,monthly_pro,app_store,trial_start,2025-04-28,0.0,
c_0000436,u_000214,monthly_pro,app_store,trial_cancel,2025-05-05,0.0,t_0000436
t_0000437,u_000215,annual_pro,play_store,trial_start,2024-06-14,0.0,
